"event_type","user_id","episode_id","timestamp","duration"
"pause","usr_6c56986a46","epi_60d5cef9d2","2025-09-20T01:09:13",""
"play","usr_9ce2a474b0","epi_76e2beba79","2026-01-02T07:09:28","280"
"complete","usr_0937fbfbde","epi_1bcf507eab","2025-07-19T10:59:13","1216"
"seek","usr_2c2501df4e","epi_0e6fc5fdc2","2026-02-10T13:25:16",""
"seek","usr_6bb9b71226","epi_a193a2bcef","2025-04-29T17:38:37",""
"seek","usr_002641109e","epi_d90e1231ba","2025-05-18T10:12:40",""
"pause","usr_b29f1ef792","epi_cc1c0fce21","2025-06-20T09:12:42",""
"seek","usr_6130e5d000","epi_ee8c7011d5","2025-11-21T08:41:39",""
"pause","usr_48695b2f26","epi_6a59a21550","2025-09-16T22:37:46",""
"seek","usr_1201d3d757","epi_93c1db10e7","2025-10-22T11:26:22",""
"seek","usr_5755e5ce96","epi_b689da864d","2025-09-19T08:32:50",""
"complete","usr_61499df046","epi_3f79340193","2025-04-14T01:11:33",""
"seek","usr_476c52671a","epi_064d581ad2","2025-07-29T06:43:25",""
"complete","usr_790c3d8c5f","epi_663efe65f3","2026-01-31T18:21:03","897"
"pause","usr_7bdc501b6f","epi_f2bd927f27","2026-02-03T02:46:45",""
"complete","usr_3e16c37a3a","","2025-12-04T22:05:57","12738"
"play","usr_63cd0303a9","epi_0de4e80d2e","2025-01-24T16:24:34","3861"
"play","usr_7d60accf14","epi_846b126bc7","2025-04-20T00:39:27","2676"
"pause","usr_f1f98f10f4","epi_75ece8808f","2025-10-15T23:27:27",""
"","usr_fbeee74e9f","epi_3cb46d83ea","",""
"seek","usr_ef41833bb7","epi_c1e35bedf3","2025-05-11T18:30:04",""
"play","usr_45945a0181","epi_caae44d0f9","2025-09-24T16:28:20","3621"
"complete","usr_f7faf46313","epi_ade90eeb13","2025-07-01T19:09:20","2683"
"pause","usr_258cfa779e","epi_93c1db10e7","2025-07-11T22:27:51",""
"seek","usr_b242a066e7","epi_8cc1791460","2026-01-22T01:30:44",""
"complete","usr_b8d08cb198","epi_0087ad003a","2025-12-06T01:02:21","11326"
"seek","usr_3e16c37a3a","epi_93c1db10e7","2025-11-28T13:01:18",""
"complete","usr_455d0f8280","epi_aa5ff8789c","2025-05-17T14:48:37","1636"
"complete","usr_7d60accf14","epi_7b68a0f8ca","2026-01-25T21:15:05","32617"
"play","usr_bebf6b6d3d","epi_05fa3c96f9","2025-03-13T18:24:17","6415"
"complete","usr_ce06e6a606","epi_81a888e0df","2025-02-12T09:38:07","7897"
"play","usr_89d44872d0","epi_5374b0822c","2026-02-14T12:10:10","48414"
"complete","usr_63cd0303a9","epi_5f1156db04","2025-11-12T06:25:18","857"
"pause","usr_eba23daeb3","epi_eea76c134c","2025-05-28T15:33:19",""
"play","usr_046c4e1190","epi_8b69d897be","2025-12-06T08:52:57","30995"
"seek","usr_6130e5d000","epi_87c1b3892a","2025-09-18T22:14:33",""
"play","usr_1d93dabd77","epi_7ad581ca2e","2026-01-03T18:45:48","1907"
"complete","usr_973a579e01","epi_727bd80f61","2025-07-01T10:29:47","590"
"seek","usr_3e16c37a3a","epi_1f60d46359","2025-05-11T08:16:41",""
"seek","usr_59dc166db9","epi_64fd889dfa","2026-01-02T04:32:04",""
"complete","usr_10fc7fc9ab","epi_efefa5c907","2025-06-13T19:48:34","14104"
"pause","usr_f1f98f10f4","epi_73f5593b4b","2025-06-20T09:51:31",""
"seek","usr_8a0ab4a451","epi_0087ad003a","2025-12-01T02:13:38",""
"pause","usr_89e3ea025b","epi_eea76c134c","2026-02-28T23:47:12",""
"pause","usr_bf4a54ac16","epi_b5d6a08b9e","2025-12-13T23:51:01",""
"seek","usr_3e20624c18","epi_d4ba40e28c","2026-01-02T09:49:51",""
"pause","usr_906ab84551","epi_fe1c9050b2","2025-10-04T06:44:02",""
"pause","usr_f14ac454a3","epi_4ce9ecde6d","2025-01-09T00:59:04",""
"play","usr_129ed2ad3f","epi_7b68a0f8ca","2025-12-15T21:54:52","802"
"pause","usr_eda4135eaa","epi_5e97f26242","2025-12-18T15:21:44",""
"complete","usr_b4861053c0","epi_7ad581ca2e","2025-08-17T16:31:10","879"
"play","usr_3ca1d6f446","epi_73f5593b4b","2026-01-13T22:26:31",""
"play","usr_4e5a277885","epi_6a2c89fc18","2025-09-20T08:35:20","11077"
"seek","usr_27853bd7f3","epi_ad0822ed24","2025-05-04T19:43:11",""
"play","usr_3e16c37a3a","epi_f298be2dab","2025-10-27T23:24:10","3232"
"pause","usr_1af2fa6d7f","epi_a9b58221ab","2025-08-26T14:56:34",""
"play","usr_dfc7290358","epi_8b69d897be","2025-12-20T10:46:12","15299"
"complete","usr_52e109a619","epi_64fd889dfa","2025-08-15T23:27:03","7543"
"complete","usr_b9e69fb583","epi_a9b58221ab","2025-12-01T02:54:56","1553"
"complete","usr_458f9e0f6b","epi_eea76c134c","2025-09-25T17:52:45","18554"
"pause","usr_31f3699eac","epi_eae336781a","2026-02-27T08:26:05",""
"pause","usr_94aac51957","epi_0cbc3888f2","2025-10-05T22:47:59",""
"play","usr_f1f98f10f4","epi_924bf38499","2026-01-14T15:16:23","9216"
"seek","usr_1d0c983bc2","epi_6fd7888e1d","2025-12-13T14:35:29",""
"complete","usr_458f9e0f6b","epi_145f3317fe","2025-07-18T08:29:44","21776"
"pause","usr_61499df046","epi_0cbc3888f2","2025-05-22T10:11:42",""
"play","usr_664cc6f699","epi_01d0ba7c6a","2025-03-04T09:27:41","4232"
"pause","usr_340d80ebd0","epi_75ece8808f","2025-10-20T01:46:01",""
"seek","usr_a947db40fa","epi_5a511fee18","2025-04-25T23:09:47",""
"complete","usr_3c0d308a20","epi_7cb20f67aa","2026-01-01T11:38:17","2342"
"complete","usr_02db3fd4b0","epi_5dac5eaa88","2026-01-18T17:53:24","2198"
"pause","usr_eba23daeb3","epi_a4e779137e","2026-01-24T14:34:35",""
"complete","usr_3081a64466","epi_caae44d0f9","2025-03-21T13:45:43","1521"
"seek","usr_31f3699eac","epi_b288b8f71a","2025-09-24T05:38:07",""
"pause","usr_eefb64a1b1","epi_265610a62a","2025-03-11T21:29:17",""
"complete","usr_3366223bdf","epi_fe1c9050b2","2025-09-30T17:52:05","48724"
"seek","usr_36890db52d","epi_6fd7888e1d","2025-12-20T10:10:11",""
"seek","usr_74e8d49be1","epi_873337b934","2025-10-06T16:54:26",""
"seek","usr_eaa039f7da","epi_ac4e57d503","2025-12-29T12:41:57",""
"play","usr_f9bfd3d195","epi_a193a2bcef","2026-02-04T17:17:54","1462"
"complete","usr_3366223bdf","epi_5f1156db04","2025-04-17T05:05:31","2549"
"pause","usr_8a0ab4a451","epi_66a07390d6","2025-12-01T13:59:36",""
"pause","usr_0c269165e4","epi_846b126bc7","2025-07-20T13:33:03",""
"download","usr_61499df046","epi_1d077a5c8b","2025-12-08T10:31:52",""
"play","usr_b31c691c4f","epi_fe1c9050b2","2026-02-19T05:53:49","2028"
"pause","usr_2fe8d9dc3e","epi_c09da3eb2a","2026-01-26T05:32:29",""
"download","usr_48695b2f26","epi_93c1db10e7","2025-11-20T20:49:26",""
"pause","usr_b4f8bab5b3","epi_eae336781a","2025-11-23T09:49:07",""
"seek","usr_3e16c37a3a","epi_ad0822ed24","2025-10-14T00:21:52",""
"complete","usr_9cfcfcdca6","epi_bd5fd8548f","2025-12-22T07:28:56","27890"
"seek","usr_1d0c983bc2","epi_fce45bab25","2026-01-04T20:04:08",""
"complete","usr_3fb995e8d0","epi_093cc7c56e","2025-02-28T20:54:41","32748"
"seek","usr_eecf8669d2","epi_f2bd927f27","2026-02-09T12:46:05",""
"complete","usr_35b64fab1c","epi_a4e779137e","2025-12-25T08:42:53","6545"
"complete","usr_4cc806c493","epi_caae44d0f9","2026-01-13T21:26:12","2509"
"play","usr_6130e5d000","epi_f83f3e3dd3","2025-09-10T13:57:35","2388"
"play","usr_c8a0fb1985","epi_7b68a0f8ca","2025-11-12T10:07:09","460"
"play","usr_bebf6b6d3d","epi_5fff045672","2025-10-10T21:18:11","1327"
"complete","usr_70cd217c12","epi_5a511fee18","2025-05-10T17:21:02","2712"
"complete","usr_cc4287791f","epi_70b38de541","2025-10-03T16:15:52","1678"
"complete","usr_27853bd7f3","epi_ad0822ed24","2025-11-29T17:14:12","3366"
"complete","usr_3e16c37a3a","epi_645be532b0","2025-04-04T06:19:29","1643"
"complete","usr_8a0ab4a451","epi_7be1873915","2025-09-24T01:11:20","1252"
"play","usr_a9237882b1","epi_9fc7ced863","2025-10-26T06:17:02","495"
"play","usr_19e9acb2e3","epi_4ce9ecde6d","2025-12-07T15:27:40","2259"
"play","usr_9abe85773d","epi_c1e35bedf3","2025-10-02T15:57:34","1470"
"pause","usr_94aac51957","epi_0cbc3888f2","2026-02-13T19:42:17",""
"play","usr_6130e5d000","epi_fe1c9050b2","2025-08-05T07:01:59","2221"
"seek","usr_0937fbfbde","epi_87e2958a70","2025-04-28T05:03:24",""
"complete","usr_790c3d8c5f","epi_b82c2d7cdc","2025-07-13T05:11:51","1239"
"play","usr_83159f5c42","epi_4e2999964d","2025-03-30T12:35:20","29540"
"complete","usr_158d6ef0cc","epi_d77c23ef5f","2026-02-28T16:48:43","10995"
"pause","usr_6130e5d000","epi_caae44d0f9","2026-02-08T03:28:08",""
"play","usr_13a05b7d34","epi_5081948a0d","2025-09-07T05:41:12","2221"
"play","usr_8a0ab4a451","epi_66a07390d6","2025-09-10T23:36:19","688"
"play","usr_3c0d308a20","epi_3cb46d83ea","2025-11-30T07:05:25","5874"
"complete","usr_c2f6f42fa7","epi_64fd889dfa","2026-02-14T14:05:07","6066"
"pause","usr_da57bb6192","epi_cb9f4fab8c","2026-02-02T13:56:13",""
"pause","","epi_4ce9ecde6d","2025-07-14T10:03:44",""
"complete","usr_59b510497b","epi_96f0bd0546","2025-10-24T14:42:14","5937"
"play","usr_89e3ea025b","epi_f6a942be33","2026-01-25T03:23:01","13571"
"play","usr_340d80ebd0","epi_73f5593b4b","2025-02-02T00:51:02","1400"
"play","usr_2981e7133d","epi_5081948a0d","2025-03-17T12:32:14","1556"
"seek","usr_30da4c320c","epi_caae44d0f9","2026-02-05T00:31:35",""
"pause","usr_0937fbfbde","epi_145f3317fe","2025-03-30T13:35:58",""
"pause","usr_7bdc501b6f","epi_44dcb77b20","2025-11-17T07:23:36",""
"pause","usr_63cd0303a9","epi_87c1b3892a","2025-06-20T01:57:01",""
"play","usr_5ef3374993","epi_9432b55df3","2026-01-04T02:34:02","10008"
"play","usr_ba4315f11c","epi_8b69d897be","2025-03-08T15:10:52","22552"
"play","usr_52e109a619","epi_6a2c89fc18","2026-02-15T12:58:17","616"
"play","usr_6c56986a46","epi_42570a1d35","2025-07-18T08:47:45","1799"
"play","usr_ab36ed7168","epi_b689da864d","2026-01-22T07:36:54","643"
"seek","usr_808ac4245b","epi_093cc7c56e","2025-08-16T04:12:14",""
"seek","usr_bebf6b6d3d","epi_eabac40256","2025-11-26T20:02:28",""
"pause","usr_83159f5c42","epi_eea76c134c","2025-07-24T16:09:18",""
"pause","usr_5ef3374993","epi_8985cbbaef","2025-06-18T18:11:06",""
"seek","usr_790c3d8c5f","epi_5a58e1e286","2025-12-12T05:55:21",""
"play","usr_6bb9b71226","epi_0cbc3888f2","2025-02-25T12:00:31","15771"
"complete","usr_5ac1c38f2e","epi_eea76c134c","2025-10-05T05:28:27","1401"
"seek","usr_7edf27a75c","epi_7b68a0f8ca","2025-09-12T13:47:54",""
"play","usr_808ac4245b","epi_93634437fe","2025-05-12T02:03:13","2007"
"pause","usr_a00df0ac64","epi_1d077a5c8b","2025-09-14T12:06:28",""
"play","usr_6b66d2273e","epi_70b38de541","2025-12-30T06:08:22","27156"
"complete","usr_3366223bdf","epi_a4e779137e","2025-06-05T05:09:37","5599"
"seek","usr_b1568722ef","epi_ee8c7011d5","2025-06-01T04:14:33",""
"complete","usr_6c56986a46","epi_a193a2bcef","2025-10-19T14:00:50","2122"
"play","usr_0e62583305","epi_093cc7c56e","2025-05-07T01:20:51","1497"
"play","usr_0e1abcc91a","epi_f25baa556e","2025-03-24T13:28:43","1273"
"pause","usr_83ba3a4ee5","epi_01d0ba7c6a","2025-05-07T10:32:39",""
"seek","usr_b56f2c263c","epi_b48b099724","2025-07-28T21:07:13",""
"play","usr_0937fbfbde","epi_fe1c9050b2","2026-01-26T14:07:22","20826"
"complete","usr_17374715c0","epi_265610a62a","2025-05-10T21:55:07",""
"play","usr_9a677640d9","epi_d7d8bf599a","2025-12-26T15:49:05","1821"
"play","usr_df58d9f5c2","epi_71ce44cee6","2025-12-21T14:06:28","2293"
"pause","usr_ba4315f11c","epi_ab03f748c9","2025-01-21T11:29:36",""
"pause","usr_61499df046","epi_1fa805e803","2025-05-13T08:25:10",""
"seek","usr_10fc7fc9ab","epi_145f3317fe","2025-08-10T04:09:11",""
"pause","usr_0e1abcc91a","epi_88ae1b09e9","2026-02-11T01:19:49",""
"play","usr_0937fbfbde","epi_1fa805e803","2025-03-12T23:52:29","1762"
"play","usr_b242a066e7","epi_0cbc3888f2","2025-11-07T08:53:46","1864"
"complete","usr_4eb96cda91","epi_3d1e181e04","2025-06-15T20:26:25","20267"
"pause","usr_2b4764407b","epi_a9b58221ab","2025-01-17T18:21:54",""
"complete","usr_eba23daeb3","epi_64fd889dfa","2025-11-23T16:16:40","2867"
"seek","usr_664cc6f699","epi_44dcb77b20","2025-09-18T07:27:50",""
"complete","usr_417535a82e","epi_87c1b3892a","2025-07-27T15:33:54","918"
"seek","usr_993ce4c9a7","epi_64fd889dfa","2025-10-31T02:35:48",""
"seek","usr_a6b814b108","epi_5a511fee18","2025-10-10T20:30:38",""
"play","usr_b634374217","epi_ac4e57d503","2025-11-03T13:10:37","560"
"play","usr_808ac4245b","epi_1bcf507eab","2025-11-04T06:17:28","764"
"pause","usr_c2f6f42fa7","epi_44dcb77b20","2025-06-09T06:23:13",""
"pause","usr_0801283ef9","epi_e9b68a4b8a","2025-09-16T15:10:32",""
"pause","usr_fbeee74e9f","epi_fe1c9050b2","2025-10-14T19:37:18",""
"pause","usr_9ce2a474b0","epi_22d5608727","2026-02-20T16:34:14",""
"play","usr_2b4764407b","epi_ee8c7011d5","2025-06-19T08:03:18","64036"
"pause","usr_df58d9f5c2","epi_7ffb519545","2026-02-06T10:52:51",""
"pause","usr_f14ac454a3","epi_ac4e57d503","2025-09-07T23:32:34",""
"pause","usr_10fc7fc9ab","epi_be5f337284","2025-07-16T09:58:37",""
"download","usr_6bb9b71226","epi_78bb8b6d5c","2026-02-11T05:42:34",""
"seek","usr_3c0d308a20","epi_aa5ff8789c","2025-06-02T13:43:39",""
"seek","usr_9ffc0b64e4","epi_c299a17f5a","2025-06-15T14:04:40",""
"pause","usr_b3e18cd2b5","epi_9c4260dbfb","2025-11-06T01:22:22",""
"complete","usr_0d37f4fcdf","epi_64e8d400e3","2025-09-25T22:35:01","355"
"complete","usr_906ab84551","epi_f68383e360","2025-07-12T19:05:55","1698"
"play","usr_6c56986a46","epi_a6a49e1b26","2025-08-22T13:04:29","39559"
"seek","usr_4e5f820ecc","epi_5a58e1e286","2025-02-17T16:07:02",""
"pause","usr_3366223bdf","epi_6464c374a3","2025-08-14T19:25:56",""
"pause","usr_b242a066e7","epi_ad0822ed24","2025-03-14T04:41:40",""
"play","usr_600b2e24fb","epi_93c1db10e7","2025-09-07T11:25:12","20852"
"pause","usr_f7faf46313","epi_554343c582","2026-01-12T05:01:01",""
"seek","","epi_7be1873915","2025-10-27T14:17:33",""
"pause","usr_6130e5d000","epi_f2bd927f27","2025-03-19T13:12:18",""
"play","usr_d90081fe3a","epi_5b078ce15d","2025-01-04T14:03:50","4142"
"seek","usr_340d80ebd0","epi_7304dc859f","2025-09-30T06:59:31",""
"seek","usr_1bf57abea7","epi_b288b8f71a","2025-08-21T03:33:15",""
"pause","usr_3366223bdf","epi_8a58bc7828","2025-11-13T15:06:20",""
"seek","usr_87e6c4f7bd","epi_eea76c134c","2025-02-21T18:05:16",""
"seek","usr_2435327822","epi_ee8c7011d5","2025-12-09T03:53:05",""
"seek","usr_368c704b2e","epi_8a58bc7828","2025-08-21T07:52:08",""
"complete","usr_ebdf1c223e","epi_aa5ff8789c","2025-10-24T08:27:12","38494"
"play","usr_f561a5932d","epi_f25baa556e","2026-02-15T09:36:42","559"
"play","usr_0e62583305","epi_b5d6a08b9e","2026-01-10T19:37:09","3867"
"play","","epi_b82c2d7cdc","2025-11-17T22:09:18","1477"
"seek","usr_790c3d8c5f","epi_f3eaa89d33","2025-04-18T05:21:43",""
"seek","usr_3c0d308a20","epi_7b987ba739","2025-09-21T22:04:48",""
"play","usr_63cd0303a9","epi_924bf38499","2025-03-11T14:46:34","932"
"complete","usr_258cfa779e","epi_42570a1d35","2025-07-30T09:04:32","2211"
"pause","usr_09ea5cf500","epi_265610a62a","2025-06-29T15:25:00",""
"complete","usr_a3655d5570","epi_c4e8e57c97","2025-05-27T15:05:32","21893"
"play","usr_8efc89e9da","epi_e97bac8271","2025-07-16T22:43:05","9001"
"pause","usr_ab36ed7168","epi_87e2958a70","2025-11-04T12:10:21",""
"download","usr_2abcb3b842","epi_7b68a0f8ca","2025-08-16T07:44:47",""
"pause","usr_adc5f1a97d","","2025-09-07T22:52:32",""
"seek","usr_6130e5d000","epi_960455560c","2025-06-24T02:20:27",""
"play","usr_9ce2a474b0","epi_05fa3c96f9","2025-12-04T19:28:04","6196"
"complete","usr_2435327822","epi_e1a6362bd9","2025-12-06T15:57:16","2050"
"play","usr_163848d088","epi_fc747ba14b","2025-09-16T14:33:42","1596"
"play","usr_63cd0303a9","epi_885281184b","2025-08-29T18:32:04","1518"
"pause","usr_f7d74975be","epi_05fa3c96f9","2026-02-08T08:25:05",""
"pause","usr_16a2d6c960","epi_5b078ce15d","2025-12-20T14:19:02",""
"play","usr_157f3e466b","epi_5d97fb5e2b","2025-06-23T02:31:21","15513"
"play","usr_36890db52d","","2025-08-04T02:35:10","3252"
"download","usr_790c3d8c5f","epi_4ea411a5df","2025-05-25T11:26:11",""
"seek","usr_6c56986a46","epi_b48b099724","2025-06-12T09:04:00",""
"seek","usr_a34bff7779","epi_c299a17f5a","2025-10-04T22:00:07",""
"complete","usr_5755e5ce96","epi_c39bc5ffe5","2025-10-03T22:31:58","2571"
"download","usr_4d256e4acf","epi_9c4260dbfb","2025-11-25T02:27:36",""
"complete","usr_f797db8ec6","epi_57ebf9acaf","2025-07-04T22:09:56","12948"
"play","usr_0e31236aa8","epi_b288b8f71a","2025-12-01T12:56:49","13411"
"play","usr_0873b1f518","epi_663188493b","2025-04-10T04:19:44","17369"
"play","usr_4eb96cda91","epi_fc747ba14b","2025-05-20T09:19:29","9539"
"pause","usr_13a05b7d34","epi_7ad581ca2e","2025-08-18T19:10:11",""
"play","usr_b7fe07b2b7","epi_c1e35bedf3","2025-12-26T18:11:47","18528"
"download","usr_4ee77af004","epi_5a511fee18","2026-02-25T16:58:53",""
"complete","usr_9953c9ff92","epi_70b38de541","2025-10-23T13:05:26","32546"
"play","usr_b3402f0e6b","epi_57ebf9acaf","2026-01-15T00:54:49","493"
"seek","usr_808ac4245b","epi_64fd889dfa","2025-11-08T09:31:28",""
"download","usr_23b720c1a8","epi_cb9f4fab8c","2026-01-01T01:34:13",""
"download","usr_3081a64466","epi_7b68a0f8ca","2025-01-11T13:47:24",""
"seek","usr_23b720c1a8","epi_7b68a0f8ca","2026-02-19T06:40:16",""
"seek","usr_a92a999985","epi_1960247f80","2025-06-05T17:37:42",""
"play","usr_502caf62ea","epi_d77c23ef5f","2025-05-01T08:35:43","947"
"download","usr_9ce2a474b0","epi_df3c63da7d","2026-02-19T12:49:54",""
"seek","usr_1bf57abea7","epi_ee8c7011d5","2025-09-27T19:08:41",""
"pause","usr_b242a066e7","epi_1960247f80","2026-02-15T12:56:46",""
"download","usr_0873b1f518","epi_3cb46d83ea","2025-03-30T18:23:48",""
"pause","usr_9abe85773d","epi_f28ce49353","2025-03-20T14:55:29",""
"download","usr_2abcb3b842","epi_caae44d0f9","2025-10-08T14:55:41",""
"play","usr_b242a066e7","epi_93c1db10e7","2025-07-26T11:32:43","2085"
"play","usr_4d256e4acf","epi_b288b8f71a","2025-07-05T09:15:00","12017"
"seek","usr_dcb6d14f0c","epi_eea76c134c","2025-04-24T23:05:42",""
"play","usr_e285c9171f","epi_f6a942be33","2025-09-24T07:32:48","1433"
"seek","usr_17374715c0","epi_a9ada448c6","2025-12-24T19:51:13",""
"pause","usr_906ab84551","epi_6464c374a3","2025-04-06T05:48:58",""
"seek","usr_ebdf1c223e","epi_5e97f26242","2025-07-27T07:35:36",""
"pause","usr_1d93dabd77","epi_a9ada448c6","2025-12-27T00:17:55",""
"complete","usr_993ce4c9a7","epi_d90e1231ba","2026-01-20T01:12:13","14125"
"play","usr_4bb8738d27","epi_0de4e80d2e","2025-06-26T03:27:23","25150"
"seek","usr_4fd63118b4","epi_45f1536a96","2025-11-02T22:32:31",""
"seek","usr_64cb98b946","epi_eea76c134c","2025-05-26T09:47:11",""
"seek","usr_9ffc0b64e4","epi_a9b58221ab","2026-01-30T13:07:31",""
"complete","usr_b1568722ef","epi_d7d8bf599a","2025-08-10T21:11:22","605"
"play","usr_bf4a54ac16","epi_93c1db10e7","2025-10-19T01:12:06","18988"
"seek","usr_e5460275f4","epi_194b4b188d","2026-01-13T16:30:00",""
"seek","usr_1bf57abea7","epi_b288b8f71a","2025-08-17T08:46:08",""
"complete","usr_61499df046","epi_1d077a5c8b","2025-09-07T22:38:12","785"
"play","usr_c2f6f42fa7","epi_093cc7c56e","2025-05-27T06:32:48","1835"
"pause","usr_92c41ce0c2","epi_1960247f80","2026-02-01T05:44:53",""
"pause","usr_a2f592dce1","epi_75ece8808f","2025-08-25T09:00:01",""
"pause","usr_990c616d8b","epi_ad6aeba069","2025-01-23T11:48:47",""
"complete","usr_63cd0303a9","epi_f83f3e3dd3","2025-10-02T03:16:43","1916"
"pause","usr_8a4eb58c18","epi_fc747ba14b","2025-12-01T02:13:54",""
"download","usr_ce06e6a606","epi_1229fc565f","2025-04-27T07:59:34",""
"play","usr_89d44872d0","epi_d7d8bf599a","2025-07-25T22:03:39","3101"
"pause","usr_664cc6f699","epi_1d077a5c8b","2025-02-28T17:55:28",""
"play","usr_b29f1ef792","epi_2a37101ac0","2026-01-08T16:36:52","1705"
"play","usr_f7faf46313","epi_57ebf9acaf","2025-06-16T11:47:22","9230"
"seek","usr_2b4764407b","epi_caae44d0f9","2025-11-16T21:43:01",""
"complete","usr_664cc6f699","epi_194b4b188d","2025-07-04T05:57:29","477"
"seek","usr_27853bd7f3","epi_ad0822ed24","2025-05-02T01:34:12",""
"download","usr_27853bd7f3","epi_61eee9e710","2025-03-15T04:11:40",""
"complete","usr_2673d8857d","epi_8985cbbaef","2025-10-15T22:08:29","37649"
"complete","usr_d2c41ed523","epi_eea76c134c","2025-03-31T09:34:20","1227"
"play","usr_3e16c37a3a","epi_6a59a21550","2025-08-31T20:34:24","25138"
"complete","usr_4d256e4acf","epi_a193a2bcef","2025-04-06T14:22:40","13653"
"pause","usr_0029f56776","epi_6464c374a3","2025-05-03T07:18:14",""
"play","usr_bda90aace2","epi_aaf4c75689","2025-12-10T04:11:29","17410"
"seek","usr_9ce2a474b0","epi_3cb46d83ea","2026-02-04T05:56:27",""
"play","usr_3fb995e8d0","epi_f298be2dab","2025-07-06T00:18:53","45070"
"complete","usr_cc4287791f","epi_ee8c7011d5","2025-10-05T14:41:50","1262"
"pause","usr_0682025953","epi_ad6aeba069","2025-01-24T23:32:21",""
"play","usr_2981e7133d","epi_64e8d400e3","2025-04-10T23:16:14","446"
"seek","usr_7b45e65081","epi_aa5ff8789c","2025-10-24T14:06:49",""
"pause","usr_4cc806c493","epi_ac4e57d503","2026-02-13T01:28:45",""
"play","usr_0e31236aa8","epi_1fa805e803","2026-02-18T09:09:23","13220"
"complete","usr_502caf62ea","epi_45f1536a96","2025-11-28T02:45:21","17558"
"seek","usr_0e1abcc91a","epi_8b69d897be","2025-01-26T01:35:50",""
"pause","usr_3081a64466","epi_6deb2bba10","2025-07-27T15:41:56",""
"seek","usr_6130e5d000","epi_7ffb519545","2025-04-24T06:31:53",""
"download","usr_64cb98b946","epi_eabac40256","2025-05-18T07:04:34",""
"pause","usr_8dc9f00363","epi_44dcb77b20","2026-02-15T20:10:35",""
"play","usr_eec572416e","epi_7d7d949400","2025-08-07T05:56:32","1911"
"play","usr_b242a066e7","epi_093cc7c56e","2025-12-01T13:25:35","7149"
"complete","usr_bebf6b6d3d","epi_5fff045672","2025-12-30T02:40:48","1544"
"complete","usr_8416c4dc9f","epi_df3c907e26","2025-08-02T08:25:16","1260"
"play","usr_dd4f0e2f15","epi_850a17ab36","2025-09-27T01:21:16","1970"
"pause","usr_1645dac658","epi_eba8852bb1","2025-10-29T16:33:28",""
"complete","usr_a3655d5570","epi_145f3317fe","2025-07-30T01:57:56","26725"
"play","usr_fac09015da","epi_73f5593b4b","2025-11-16T06:30:25","35745"
"pause","usr_3c5bd29404","epi_663188493b","2025-10-17T16:42:53",""
"download","usr_09ea5cf500","epi_aaf4c75689","2025-10-09T23:57:01",""
"complete","usr_3c681ef07b","epi_f9a407e18e","2025-04-17T14:28:44","1059"
"pause","usr_60a1c7d137","epi_fce45bab25","2025-08-07T01:02:01",""
"seek","usr_88f979d10e","epi_5374b0822c","2025-12-19T16:26:43",""
"complete","usr_664cc6f699","epi_81780ac614","2025-08-13T23:24:36","20903"
"play","usr_b1568722ef","epi_a9b58221ab","2026-01-11T03:21:43","1021"
"pause","usr_340d80ebd0","epi_73f5593b4b","2025-02-07T11:26:23",""
"pause","usr_7dcb7f68e3","epi_5081948a0d","2025-02-26T16:47:26",""
"pause","usr_502caf62ea","epi_eea76c134c","2026-02-28T02:27:51",""
"play","usr_172c1ca40a","epi_7b987ba739","2026-01-29T10:51:27","1041"
"complete","usr_36890db52d","epi_b82c2d7cdc","2025-12-25T07:11:57","2220"
"download","usr_4bb8738d27","epi_a193a2bcef","2025-07-20T03:10:43",""
"complete","usr_7bdc501b6f","epi_87c1b3892a","2025-01-12T06:53:15","417"
"complete","usr_dcb09a5156","epi_265610a62a","2025-09-27T19:13:48","6790"
"seek","usr_a87329a05c","epi_e97bac8271","2025-07-18T09:10:57",""
"pause","usr_dd4f0e2f15","","2025-12-27T09:36:32",""
"complete","usr_3081a64466","epi_f0fbcc106d","2025-06-28T08:19:25","1440"
"seek","usr_5755e5ce96","epi_5081948a0d","2026-02-13T01:37:20",""
"download","usr_0e31236aa8","epi_5374b0822c","2025-02-13T01:31:07",""
"seek","usr_b616c164d9","epi_8cc1791460","2025-10-24T05:02:35",""
"complete","usr_f1f98f10f4","epi_fe1c9050b2","2025-03-26T12:23:06","2517"
"pause","usr_da945d234f","epi_1f60d46359","2025-06-25T07:52:35",""
"complete","usr_8a0ff8c728","epi_9fc7ced863","2026-02-18T06:01:01","1883"
"seek","usr_70cd217c12","epi_7b68a0f8ca","2025-05-23T14:06:24",""
"play","usr_3e16c37a3a","epi_1960247f80","2025-04-06T07:57:10","1235"
"seek","usr_27853bd7f3","epi_d170c98664","2026-01-12T05:49:40",""
"complete","usr_4cc806c493","epi_093cc7c56e","2025-01-17T02:59:06","3439"
"seek","usr_30da4c320c","epi_f2bd927f27","2026-01-17T13:42:29",""
"seek","usr_23b720c1a8","epi_da05c90deb","2025-12-31T10:58:39",""
"download","usr_df58d9f5c2","epi_7b68a0f8ca","2025-12-29T11:49:56",""
"play","","epi_0fa0f70d84","2025-02-01T18:08:17","1049"
"download","usr_368c704b2e","epi_4ce9ecde6d","2025-10-15T02:54:47",""
